timestamp,temperature_c,humidity_perc,pressure_hpa,rainfall_mm,status
2025-11-16T16:13:40.288669,27.8,70.7,1013.38,101.7,Dry
2025-11-16T16:13:45.307611,27.8,70.7,1013.38,101.8,Dry
2025-11-16T16:13:50.326663,27.8,70.8,1013.38,102.2,Dry
2025-11-16T16:13:55.345422,27.8,70.8,1013.39,102.1,Dry
2025-11-16T16:14:00.363345,27.8,70.7,1013.38,101.8,Dry
2025-11-16T16:14:05.382309,27.8,70.8,1013.37,101.7,Dry
2025-11-16T16:14:10.401062,27.8,70.7,1013.36,101.9,Dry
2025-11-16T16:14:15.420034,27.8,70.7,1013.36,102.1,Dry
2025-11-16T16:14:20.438954,27.8,70.7,1013.39,102.1,Dry
2025-11-16T16:14:25.456942,27.8,70.8,1013.39,101.9,Dry
2025-11-16T16:14:30.475761,27.8,70.7,1013.37,101.9,Dry
2025-11-16T16:14:35.494740,27.8,70.8,1013.34,102.0,Dry
2025-11-16T16:14:40.513587,27.8,70.8,1013.34,101.9,Dry
2025-11-16T16:14:45.532524,27.8,70.7,1013.37,102.3,Dry
2025-11-16T16:14:50.551516,27.8,70.8,1013.37,102.3,Dry
2025-11-16T16:14:55.569354,27.8,70.8,1013.38,102.0,Dry
2025-11-16T16:15:00.588237,27.8,70.8,1013.37,102.0,Dry
2025-11-16T16:15:05.607251,27.8,70.8,1013.37,102.0,Dry
2025-11-16T16:15:10.625955,27.8,70.8,1013.38,102.0,Dry
2025-11-16T16:15:15.644895,27.8,70.7,1013.37,102.2,Dry
2025-11-16T16:15:20.662709,27.8,70.8,1013.37,102.1,Dry
2025-11-16T16:15:25.681620,27.8,70.8,1013.34,102.3,Dry
2025-11-16T16:15:30.700385,27.8,70.8,1013.38,101.9,Dry
2025-11-16T16:15:35.719122,27.7,70.8,1013.39,101.9,Dry
2025-11-16T16:15:40.738181,27.7,70.9,1013.4,101.9,Dry
2025-11-16T16:15:45.756237,27.8,70.9,1013.35,101.9,Dry
2025-11-16T16:15:50.775049,27.8,71.0,1013.36,102.3,Dry
2025-11-16T16:15:55.793830,27.7,71.0,1013.37,102.2,Dry
2025-11-16T16:16:00.813000,27.8,71.0,1013.37,101.8,Dry
2025-11-16T16:16:05.831744,27.8,71.0,1013.34,101.8,Dry
2025-11-16T16:16:10.850361,27.7,71.0,1013.34,101.9,Dry
2025-11-16T16:16:15.868550,27.8,70.9,1013.34,102.3,Dry
2025-11-16T16:16:20.887435,27.8,70.9,1013.35,102.2,Dry
2025-11-16T16:16:25.906056,27.7,70.9,1013.35,102.1,Dry
2025-11-16T16:16:30.924889,27.7,71.0,1013.34,102.1,Dry
2025-11-16T16:16:35.943843,27.7,71.0,1013.34,102.3,Dry
2025-11-16T16:16:40.961673,27.7,71.0,1013.3,102.1,Dry
2025-11-16T16:16:45.980594,27.7,71.0,1013.34,102.0,Dry
2025-11-16T16:16:50.999379,27.7,71.0,1013.38,102.3,Dry
2025-11-16T16:16:56.018299,27.7,71.0,1013.37,101.8,Dry
2025-11-16T16:17:01.037181,27.7,71.0,1013.36,101.8,Dry
2025-11-16T16:17:06.055151,27.7,71.1,1013.34,102.0,Dry
2025-11-16T16:17:11.074024,27.7,71.1,1013.32,102.3,Dry
2025-11-16T16:17:16.092965,27.7,71.1,1013.34,102.0,Dry
2025-11-16T16:17:21.111855,27.7,71.1,1013.35,101.8,Dry
2025-11-16T16:17:26.130755,27.7,71.1,1013.35,102.0,Dry
2025-11-16T16:17:31.149572,27.7,71.1,1013.33,102.2,Dry
2025-11-16T16:17:36.167404,27.7,71.1,1013.36,101.8,Dry
2025-11-16T16:17:41.186381,27.7,71.1,1013.36,101.8,Dry
2025-11-16T16:17:46.205184,27.7,71.1,1013.35,102.2,Dry
2025-11-16T16:17:51.224194,27.7,71.1,1013.32,102.1,Dry
2025-11-16T16:17:56.243297,27.7,71.1,1013.33,102.3,Dry
2025-11-16T16:18:01.261002,27.7,71.1,1013.32,102.0,Dry
2025-11-16T16:18:06.279952,27.7,71.0,1013.34,101.8,Dry
2025-11-16T16:18:11.298726,27.7,71.0,1013.3,102.3,Dry
2025-11-16T16:18:16.317668,27.7,71.0,1013.33,102.0,Dry
2025-11-16T16:18:21.336520,27.7,71.0,1013.33,101.9,Dry
2025-11-16T16:18:26.354506,27.7,71.0,1013.35,102.3,Dry
2025-11-16T16:18:31.373489,27.7,71.0,1013.34,102.1,Dry
2025-11-16T16:18:36.392153,27.7,71.1,1013.34,101.9,Dry
2025-11-16T16:18:41.411069,27.7,71.1,1013.34,101.8,Dry
2025-11-16T16:18:46.429918,27.7,71.2,1013.34,102.0,Dry
2025-11-16T16:18:51.448822,27.7,71.3,1013.35,102.3,Dry
2025-11-16T16:18:56.466731,27.7,71.3,1013.34,101.9,Dry
2025-11-16T16:19:01.485568,27.7,71.3,1013.36,102.1,Dry
2025-11-16T16:19:06.504738,27.8,71.3,1013.34,102.3,Dry
2025-11-16T16:19:11.523595,27.8,71.3,1013.35,101.9,Dry
2025-11-16T16:19:16.542645,27.8,71.3,1013.37,102.0,Dry
2025-11-16T16:19:21.560691,27.8,71.0,1013.37,101.9,Dry
2025-11-16T16:19:26.579499,27.8,70.8,1013.39,101.8,Dry
2025-11-16T16:19:31.598443,27.8,71.0,1013.37,102.3,Dry
2025-11-16T16:19:36.617135,27.9,71.1,1013.38,102.3,Dry
2025-11-16T16:19:41.636009,27.9,71.1,1013.37,101.8,Dry
2025-11-16T16:19:46.654204,27.9,71.1,1013.41,102.2,Dry
2025-11-16T16:19:51.672914,27.9,71.1,1013.39,102.1,Dry
2025-11-16T16:19:56.692059,27.9,71.1,1013.38,102.0,Dry
2025-11-16T16:20:01.710715,27.9,71.0,1013.42,102.1,Dry
2025-11-16T16:20:06.729952,28.0,71.1,1013.41,102.3,Dry
2025-11-16T16:20:11.748920,28.0,71.1,1013.41,102.1,Dry
2025-11-16T16:20:16.766734,28.0,71.0,1013.41,102.1,Dry
2025-11-16T16:20:21.785634,28.0,71.1,1013.43,102.1,Dry
2025-11-16T16:20:26.804667,28.0,71.1,1013.42,101.9,Dry
2025-11-16T16:20:31.823539,28.0,71.0,1013.41,102.0,Dry
2025-11-16T16:20:36.842645,28.0,70.8,1013.43,102.3,Dry
2025-11-16T16:20:41.860747,28.0,70.3,1013.4,102.2,Dry
2025-11-16T16:20:46.879345,28.0,70.1,1013.41,102.1,Dry
2025-11-16T16:20:51.898104,28.1,70.0,1013.42,102.3,Dry
2025-11-16T16:20:56.917061,28.1,70.2,1013.42,101.9,Dry
2025-11-16T16:21:01.936101,28.1,70.3,1013.42,102.3,Dry
2025-11-16T16:21:06.953909,28.1,70.3,1013.41,101.8,Dry
2025-11-16T16:21:11.972932,28.1,70.3,1013.41,101.9,Dry
2025-11-16T16:21:16.991602,28.1,70.5,1013.43,102.1,Dry
2025-11-16T16:21:22.010693,28.1,70.7,1013.44,102.2,Dry
2025-11-16T16:21:27.029679,28.1,70.7,1013.41,102.0,Dry
2025-11-16T16:21:32.048813,28.2,70.6,1013.42,102.0,Dry
2025-11-16T16:21:37.066567,28.2,70.9,1013.4,102.3,Dry
2025-11-16T16:21:42.085437,28.2,70.7,1013.42,102.0,Dry
2025-11-16T16:33:10.900384,28.5,68.0,0.0,102.3,Dry
2025-11-16T16:33:15.919271,28.5,67.8,0.0,102.2,Dry
2025-11-16T16:33:20.938009,28.5,67.5,0.0,101.8,Dry
2025-11-16T16:33:25.956871,28.5,67.5,0.0,102.1,Dry
2025-11-16T16:33:30.975789,28.5,68.8,0.0,101.8,Dry
2025-11-16T16:33:35.993594,28.5,68.2,0.0,101.8,Dry
2025-11-16T16:33:41.012623,28.5,69.0,0.0,102.0,Dry
2025-11-16T16:33:46.031461,28.5,68.7,0.0,101.7,Dry
2025-11-16T16:33:51.050223,28.5,68.9,0.0,102.2,Dry
2025-11-16T16:33:56.068771,28.4,68.2,0.0,101.9,Dry
2025-11-16T16:34:01.086684,28.5,67.7,0.0,102.2,Dry
2025-11-16T16:34:06.105629,28.5,68.0,0.0,102.1,Dry
2025-11-16T16:34:11.124240,28.4,67.8,0.0,102.1,Dry
2025-11-16T16:34:16.143071,28.4,67.8,0.0,102.1,Dry
2025-11-16T16:42:22.813742,27.8,72.5,1013.69,101.8,Dry
2025-11-16T16:42:27.832505,27.8,72.5,1013.69,101.5,Dry
2025-11-16T16:42:43.520921,27.8,72.4,1013.68,102.3,Dry
2025-11-16T16:42:48.539520,27.9,72.4,1013.64,101.5,Dry
2025-11-16T16:42:53.558278,27.9,72.4,1013.69,102.1,Dry
2025-11-16T16:42:58.577055,27.9,72.4,1013.7,101.8,Dry
2025-11-16T16:43:03.595718,27.9,72.4,1013.7,101.9,Dry
2025-11-16T16:43:08.613423,27.9,72.3,1013.7,101.5,Dry
2025-11-16T16:43:13.632147,27.9,72.5,1013.68,101.8,Dry
2025-11-16T16:43:18.651028,27.9,72.9,1013.67,102.2,Dry
2025-11-16T16:43:23.669503,27.9,72.4,1013.7,102.3,Dry
2025-11-16T16:43:28.688297,27.9,72.3,1013.71,102.0,Dry
2025-11-16T16:47:02.061204,28.0,72.1,1013.75,102.3,Dry
2025-11-16T16:47:07.080051,28.0,72.2,1013.76,101.8,Dry
2025-11-16T16:47:12.098421,28.1,72.2,1013.77,101.5,Dry
2025-11-16T16:47:17.117090,28.1,72.2,1013.78,101.2,Dry
2025-11-16T16:47:22.135992,28.2,72.1,1013.77,102.0,Dry
2025-11-16T16:47:27.153675,28.2,72.0,1013.75,101.3,Dry
2025-11-16T16:47:32.172342,28.3,71.8,1013.74,101.5,Dry
2025-11-16T16:47:37.190987,28.3,71.7,1013.74,102.3,Dry
2025-11-16T16:47:42.209703,28.3,71.5,1013.76,102.3,Dry
2025-11-16T16:47:47.228336,28.4,71.5,1013.75,101.9,Dry
2025-11-16T16:47:52.245868,28.4,71.4,1013.77,102.1,Dry
2025-11-16T16:51:24.911710,28.7,70.6,1013.8,102.3,Dry
2025-11-16T16:51:29.925827,28.7,70.6,1013.81,102.3,Dry
2025-11-16T16:51:34.947464,28.7,70.6,1013.81,101.5,Dry
2025-11-16T16:51:39.968526,28.6,70.7,1013.79,102.3,Dry
2025-11-16T16:51:44.989406,28.6,70.7,1013.77,101.7,Dry
2025-11-16T16:51:50.009074,28.6,70.7,1013.77,102.3,Dry
2025-11-16T16:51:55.029460,28.6,70.7,1013.82,102.3,Dry
2025-11-16T16:52:00.049468,28.6,70.7,1013.82,101.9,Dry
2025-11-16T16:52:05.069753,28.6,70.8,1013.83,102.0,Dry
2025-11-16T16:52:10.089620,28.6,70.8,1013.81,102.3,Dry
2025-11-16T16:52:15.108306,28.6,70.8,1013.83,102.1,Dry
2025-11-16T16:52:20.127939,28.6,70.8,1013.81,102.3,Dry
2025-11-16T16:52:25.147496,28.6,70.8,1013.85,102.2,Dry
2025-11-16T16:52:30.167190,28.6,70.8,1013.84,102.3,Dry
2025-11-16T16:52:35.186308,28.6,70.7,1013.79,101.6,Dry
2025-11-16T16:52:40.204814,28.6,70.8,1013.82,102.0,Dry
2025-11-16T16:52:45.224148,28.6,70.8,1013.8,101.7,Dry
2025-11-16T16:52:50.243375,28.6,70.7,1013.8,101.9,Dry
2025-11-16T16:52:55.262717,28.6,70.8,1013.82,102.3,Dry
2025-11-16T16:53:00.281927,28.6,70.8,1013.82,102.1,Dry
2025-11-16T16:53:05.301312,28.6,70.7,1013.82,102.2,Dry
2025-11-16T16:53:10.319673,28.6,70.7,1013.83,102.3,Dry
2025-11-16T16:53:15.338645,28.6,70.7,1013.8,102.0,Dry
2025-11-16T16:53:20.357657,28.6,70.7,1013.82,102.3,Dry
2025-11-16T16:53:25.376830,28.6,70.8,1013.82,101.9,Dry
2025-11-16T16:53:30.396044,28.6,70.8,1013.81,102.0,Dry
2025-11-16T16:53:35.412836,28.6,70.8,1013.82,101.7,Dry
2025-11-16T16:53:40.427986,28.6,70.8,1013.78,101.6,Dry
2025-11-16T16:53:45.443410,28.6,70.8,1013.83,101.9,Dry
2025-11-16T16:53:50.459122,28.6,70.8,1013.81,102.3,Dry
2025-11-16T16:53:55.475105,28.6,70.9,1013.84,102.3,Dry
2025-11-16T16:54:00.490215,28.6,70.9,1013.83,101.5,Dry
2025-11-16T16:54:05.506354,28.6,70.9,1013.82,101.1,Dry
2025-11-16T16:54:10.522857,28.5,70.9,1013.82,101.4,Dry
2025-11-16T16:54:15.539562,28.5,70.9,1013.79,102.3,Dry
2025-11-16T16:54:24.380923,28.5,70.8,1013.81,102.3,Dry
2025-11-16T16:55:26.722849,28.5,70.9,1013.82,102.3,Dry
2025-11-16T16:55:31.740487,28.5,70.9,1013.82,101.9,Dry
2025-11-16T16:55:36.758568,28.5,70.9,1013.83,102.3,Dry
2025-11-16T16:55:41.776750,28.5,70.8,1013.83,101.9,Dry
2025-11-16T16:55:46.794858,28.5,70.9,1013.83,102.3,Dry
2025-11-16T16:55:51.811775,28.4,71.0,1013.83,102.2,Dry
2025-11-16T16:55:56.830191,28.5,70.9,1013.83,101.7,Dry
2025-11-16T16:56:01.848378,28.5,71.0,1013.8,102.3,Dry
2025-11-16T16:56:06.866718,28.4,70.9,1013.81,101.6,Dry
2025-11-16T16:56:11.884751,28.4,70.9,1013.78,101.3,Dry
2025-11-16T17:02:09.082697,28.0,71.8,1013.81,102.2,Dry
2025-11-16T17:02:14.091900,28.0,71.8,1013.81,101.8,Dry
2025-11-16T22:37:14.974371,26.5,76.1,1015.54,102.0,Dry
2025-11-16T22:37:19.446385,26.5,76.1,1015.54,102.3,Dry
2025-11-16T22:37:24.465159,26.5,76.0,1015.58,102.0,Dry
2025-11-16T22:37:29.483926,26.5,75.9,1015.57,102.0,Dry
2025-11-16T22:37:34.502566,26.6,75.9,1015.56,102.1,Dry
2025-11-16T22:37:39.520282,26.6,76.0,1015.56,102.2,Dry
2025-11-16T22:37:44.539068,26.6,76.0,1015.56,102.3,Dry
2025-11-16T22:37:49.557765,26.6,76.0,1015.54,102.0,Dry
2025-11-16T22:37:55.124024,26.6,76.0,1015.53,101.9,Dry
2025-11-16T22:38:00.142745,26.6,75.9,1015.54,102.3,Dry
2025-11-16T22:38:05.160543,26.6,76.0,1015.57,102.0,Dry
2025-11-16T22:38:10.179283,26.6,75.8,1015.55,102.3,Dry
2025-11-16T22:38:15.197944,26.6,75.9,1015.52,101.9,Dry
2025-11-16T22:38:20.216698,26.6,76.0,1015.54,102.3,Dry
2025-11-16T22:38:25.235436,26.6,76.0,1015.52,102.3,Dry
2025-11-16T22:38:30.252751,26.6,76.0,1015.56,101.9,Dry
2025-11-16T22:38:35.271051,26.6,75.9,1015.55,102.3,Dry
2025-11-16T22:38:40.289482,26.6,75.8,1015.58,102.3,Dry
2025-11-16T22:38:45.307986,26.6,75.7,1015.56,102.1,Dry
2025-11-16T22:38:50.326655,26.6,75.6,1015.58,102.3,Dry
2025-11-16T22:38:55.345329,26.6,75.5,1015.56,102.3,Dry
2025-11-16T22:39:00.362914,26.6,75.6,1015.51,102.1,Dry
2025-11-16T22:39:05.381588,26.7,75.7,1015.52,102.3,Dry
2025-11-16T22:39:10.400271,26.7,75.6,1015.54,102.3,Dry
2025-11-16T22:39:15.419243,26.6,75.6,1015.53,102.0,Dry
2025-11-16T22:39:48.876597,26.7,75.4,1015.52,102.3,Dry
2025-11-16T22:39:53.895843,26.7,75.3,1015.49,102.2,Dry
2025-11-16T22:39:58.914630,26.7,75.3,1015.55,102.2,Dry
2025-11-16T22:40:03.933319,26.7,76.0,1015.49,102.3,Dry
2025-11-16T22:40:08.951927,26.7,76.0,1015.52,101.9,Dry
2025-11-16T22:40:13.969763,26.7,75.7,1015.5,102.3,Dry
2025-11-16T22:40:18.988497,26.7,75.6,1015.54,102.0,Dry
2025-11-16T22:40:24.007244,26.7,75.4,1015.52,102.0,Dry
2025-11-16T22:40:29.030968,26.7,75.4,1015.51,101.9,Dry
2025-11-16T22:40:34.045211,26.7,75.4,1015.53,101.9,Dry
2025-11-16T22:40:39.062552,26.7,75.4,1015.53,102.1,Dry
2025-11-16T22:40:44.081817,26.7,75.3,1015.55,102.0,Dry
2025-11-16T22:40:49.100529,26.7,75.2,1015.56,102.0,Dry
2025-11-16T22:40:54.119595,26.7,75.2,1015.51,102.0,Dry
2025-11-16T22:40:59.138148,26.7,75.2,1015.55,101.9,Dry
2025-11-16T22:41:04.156259,26.8,75.2,1015.54,101.9,Dry
2025-11-16T22:41:09.174862,26.8,75.2,1015.5,101.8,Dry
2025-11-16T22:41:14.193732,26.8,75.1,1015.53,101.8,Dry
2025-11-16T22:41:19.212588,26.8,75.1,1015.53,102.0,Dry
2025-11-16T22:41:24.231393,26.8,75.2,1015.51,102.2,Dry
2025-11-16T22:41:29.250197,26.8,75.2,1015.52,101.8,Dry
2025-11-16T22:41:34.267934,26.8,75.2,1015.51,102.2,Dry
2025-11-16T22:41:39.286938,26.8,75.1,1015.52,102.2,Dry
2025-11-16T22:41:44.306198,26.8,75.1,1015.5,102.0,Dry
2025-11-16T22:41:49.325427,26.8,75.1,1015.49,102.1,Dry
2025-11-16T22:41:54.344551,26.8,75.0,1015.49,102.0,Dry
2025-11-16T22:41:59.362568,26.8,75.1,1015.5,102.3,Dry
2025-11-16T22:42:04.381724,26.8,75.1,1015.53,102.0,Dry
2025-11-16T22:42:09.400981,26.8,75.1,1015.52,101.8,Dry
2025-11-16T22:42:14.419949,26.8,75.0,1015.5,102.1,Dry
2025-11-16T22:42:19.438870,26.9,75.0,1015.52,102.1,Dry
2025-11-16T22:42:24.456940,26.9,75.0,1015.51,102.1,Dry
2025-11-16T22:42:29.475912,26.9,74.9,1015.51,102.3,Dry
2025-11-16T22:42:34.495032,26.9,74.9,1015.48,102.0,Dry
2025-11-16T22:52:54.516015,27.1,73.2,1015.48,101.0,Dry
2025-11-16T22:52:59.534878,27.1,73.1,1015.48,102.3,Dry
2025-11-16T22:53:04.553704,27.1,73.2,1015.47,102.3,Dry
2025-11-16T22:53:09.572627,27.1,73.2,1015.47,101.6,Dry
2025-11-16T22:53:14.591326,27.1,73.1,1015.48,101.1,Dry
2025-11-16T22:53:19.609289,27.1,73.2,1015.45,102.3,Dry
2025-11-16T22:53:24.628166,27.1,73.2,1015.48,101.8,Dry
2025-11-16T22:53:29.647113,27.1,73.1,1015.49,101.6,Dry
2025-11-16T22:53:34.665836,27.1,72.9,1015.49,102.3,Dry
2025-11-16T22:53:39.684766,27.1,73.0,1015.46,102.3,Dry
2025-11-16T22:53:44.702507,27.1,73.0,1015.48,101.5,Dry
2025-11-16T22:53:49.721539,27.1,73.0,1015.47,100.5,Dry
2025-11-16T22:53:54.740245,27.1,73.1,1015.48,100.6,Dry
2025-11-16T22:53:59.759092,27.1,73.2,1015.44,102.3,Dry
2025-11-16T22:54:04.777890,27.1,73.1,1015.47,101.6,Dry
2025-11-16T22:54:09.795867,27.1,73.1,1015.48,101.5,Dry
2025-11-16T22:54:14.814587,27.1,73.0,1015.47,101.5,Dry
2025-11-16T22:54:19.833418,27.1,73.1,1015.45,101.7,Dry
2025-11-16T22:54:24.852331,27.1,73.2,1015.46,101.5,Dry
2025-11-16T22:54:29.871099,27.1,73.1,1015.45,101.1,Dry
2025-11-16T22:54:34.889966,27.1,73.3,1015.47,101.2,Dry
2025-11-16T22:54:39.908536,27.1,73.2,1015.47,101.3,Dry
2025-11-16T22:54:44.927383,27.1,73.1,1015.45,101.3,Dry
2025-11-16T22:54:49.945987,27.1,73.1,1015.47,101.3,Dry
2025-11-17T20:39:05.347552,27.0,80.0,1014.59,102.3,Dry
2025-11-17T20:39:10.366280,27.0,80.0,1014.59,102.3,Dry
2025-11-17T20:39:15.384753,27.0,80.0,1014.61,102.1,Dry
2025-11-17T20:39:20.403565,26.9,80.0,1014.6,102.3,Dry
2025-11-17T20:39:25.422202,26.9,80.0,1014.58,102.3,Dry
2025-11-17T20:39:30.439799,26.9,80.0,1014.62,102.2,Dry
